 #calculated the component:  1  2  3
 #tolerance:    2.000000E-03
 #broadening:    2.000000E-03Ha
 #scissors shift:    0.000000E+00Ha
 #energy window:    1.089015E+02eV    4.002056E+00Ha
 # Energy      Tot-Re Chi(-w,w,0)  Tot-Re Chi(-w,w,0)
 # eV          *10^-7 esu        *10^-12 m/V SI units 
 # 
       4.881722  -5.851998E+02  -2.451279E+04
       4.889886  -6.233392E+02  -2.611037E+04
       4.898049  -5.939705E+02  -2.488018E+04
       4.906213  -5.148195E+02  -2.156471E+04
       4.914376  -4.174181E+02  -1.748477E+04
       4.922539  -3.290154E+02  -1.378176E+04
       4.930703  -2.615493E+02  -1.095575E+04
       4.938866  -2.124074E+02  -8.897302E+03
       4.947030  -1.715526E+02  -7.185977E+03
       4.955193  -1.290444E+02  -5.405398E+03
       4.963356  -8.007765E+01  -3.354285E+03
       4.971520  -2.634967E+01  -1.103732E+03
       4.979683   2.614070E+01   1.094979E+03
       4.987847   7.105910E+01   2.976516E+03
       4.996010   1.047377E+02   4.387242E+03
       5.004173   1.267607E+02   5.309742E+03
       5.012337   1.388762E+02   5.817231E+03
       5.020500   1.436704E+02   6.018054E+03
       5.028664   1.437387E+02   6.020912E+03
       5.036827   1.413781E+02   5.922031E+03
       5.044991   1.386337E+02   5.807075E+03
       5.053154   1.374501E+02   5.757497E+03
       5.061317   1.394903E+02   5.842958E+03
       5.069481   1.453470E+02   6.088282E+03
       5.077644   1.537571E+02   6.440564E+03
       5.085808   1.620266E+02   6.786953E+03
       5.093971   1.677561E+02   7.026952E+03
       5.102134   1.700378E+02   7.122528E+03
       5.110298   1.687269E+02   7.067617E+03
       5.118461   1.634133E+02   6.845038E+03
       5.126625   1.540600E+02   6.453251E+03
       5.134788   1.420049E+02   5.948285E+03
       5.142952   1.294646E+02   5.423000E+03
       5.151115   1.182648E+02   4.953865E+03
       5.159278   1.092148E+02   4.574777E+03
       5.167442   1.022735E+02   4.284023E+03
       5.175605   9.695865E+01   4.061395E+03
       5.183769   9.264195E+01   3.880577E+03
       5.191932   8.868402E+01   3.714788E+03
       5.200095   8.448351E+01   3.538837E+03
       5.208259   7.953441E+01   3.331530E+03
       5.216422   7.357588E+01   3.081939E+03
       5.224586   6.687280E+01   2.801161E+03
       5.232749   6.050609E+01   2.534473E+03
       5.240913   5.628985E+01   2.357864E+03
       5.249076   5.594819E+01   2.343552E+03
       5.257239   5.993761E+01   2.510661E+03
       5.265403   6.705532E+01   2.808806E+03
       5.273566   7.527178E+01   3.152977E+03
       5.281730   8.285440E+01   3.470597E+03
       5.289893   8.883689E+01   3.721191E+03
       5.298056   9.284000E+01   3.888873E+03
       5.306220   9.469177E+01   3.966439E+03
       5.314383   9.412952E+01   3.942888E+03
       5.322547   9.064089E+01   3.796757E+03
       5.330710   8.342803E+01   3.494625E+03
       5.338874   7.149914E+01   2.994949E+03
       5.347037   5.393227E+01   2.259110E+03
       5.355200   3.037633E+01   1.272401E+03
       5.363364   1.775854E+00   7.438682E+01
       5.371527  -2.900429E+01  -1.214929E+03
       5.379691  -5.741478E+01  -2.404985E+03
       5.387854  -7.900404E+01  -3.309314E+03
       5.396017  -9.209737E+01  -3.857766E+03
       5.404181  -9.883869E+01  -4.140146E+03
       5.412344  -1.025158E+02  -4.294170E+03
       5.420508  -1.029841E+02  -4.313787E+03
       5.428671  -9.526967E+01  -3.990647E+03
       5.436834  -7.395924E+01  -3.097997E+03
       5.444998  -3.896603E+01  -1.632205E+03
       5.453161   3.611388E+00   1.512735E+02
       5.461325   4.511580E+01   1.889806E+03
       5.469488   7.795397E+01   3.265328E+03
       5.477652   9.769062E+01   4.092055E+03
       5.485815   1.041294E+02   4.361762E+03
       5.493978   1.007725E+02   4.221150E+03
       5.502142   9.249078E+01   3.874245E+03
       5.510305   8.317372E+01   3.483973E+03
       5.518469   7.487529E+01   3.136369E+03
       5.526632   6.822513E+01   2.857808E+03
       5.534795   6.319775E+01   2.647221E+03
       5.542959   5.969623E+01   2.500550E+03
       5.551122   5.779273E+01   2.420816E+03
       5.559286   5.763260E+01   2.414109E+03
       5.567449   5.918250E+01   2.479031E+03
       5.575613   6.213541E+01   2.602722E+03
       5.583776   6.608920E+01   2.768338E+03
       5.591939   7.079544E+01   2.965472E+03
       5.600103   7.627722E+01   3.195093E+03
       5.608266   8.281994E+01   3.469153E+03
       5.616430   9.092247E+01   3.808552E+03
       5.624593   1.012427E+02   4.240844E+03
       5.632756   1.144978E+02   4.796074E+03
       5.640920   1.312366E+02   5.497226E+03
       5.649083   1.514027E+02   6.341940E+03
       5.657247   1.736665E+02   7.274527E+03
       5.665410   1.945704E+02   8.150145E+03
       5.673574   2.076668E+02   8.698728E+03
       5.681737   2.034145E+02   8.520606E+03
       5.689900   1.712742E+02   7.174315E+03
       5.698064   1.044390E+02   4.374731E+03
       5.706227   4.958469E+00   2.076999E+02
       5.714391  -1.141766E+02  -4.782618E+03
       5.722554  -2.318405E+02  -9.711311E+03
       5.730717  -3.256044E+02  -1.363888E+04
       5.738881  -3.793694E+02  -1.589099E+04
       5.747044  -3.879999E+02  -1.625250E+04
       5.755208  -3.572138E+02  -1.496294E+04
       5.763371  -2.998681E+02  -1.256085E+04
       5.771535  -2.312891E+02  -9.688214E+03
       5.779698  -1.656147E+02  -6.937253E+03
       5.787861  -1.134873E+02  -4.753744E+03
       5.796025  -8.069188E+01  -3.380013E+03
       5.804188  -6.758136E+01  -2.830842E+03
       5.812352  -6.976739E+01  -2.922410E+03
       5.820515  -8.045665E+01  -3.370160E+03
       5.828678  -9.336273E+01  -3.910769E+03
       5.836842  -1.043665E+02  -4.371693E+03
       5.845005  -1.113868E+02  -4.665760E+03
       5.853169  -1.135379E+02  -4.755863E+03
       5.861332  -1.107752E+02  -4.640139E+03
       5.869495  -1.038433E+02  -4.349779E+03
       5.877659  -9.367605E+01  -3.923893E+03
       5.885822  -8.050644E+01  -3.372246E+03
       5.893986  -6.350515E+01  -2.660098E+03
       5.902149  -4.148088E+01  -1.737547E+03
       5.910313  -1.495781E+01  -6.265515E+02
       5.918476   1.174471E+01   4.919611E+02
       5.926639   3.153105E+01   1.320769E+03
       5.934803   3.885255E+01   1.627452E+03
       5.942966   3.294740E+01   1.380097E+03
       5.951130   1.714268E+01   7.180707E+02
       5.959293  -3.630716E+00  -1.520831E+02
       5.967456  -2.435903E+01  -1.020349E+03
       5.975620  -4.061813E+01  -1.701408E+03
       5.983783  -4.954576E+01  -2.075368E+03
       5.991947  -5.058412E+01  -2.118863E+03
       6.000110  -4.463767E+01  -1.869778E+03
       6.008274  -3.237316E+01  -1.356044E+03
       6.016437  -1.375764E+01  -5.762785E+02
       6.024600   1.094052E+01   4.582753E+02
       6.032764   4.008490E+01   1.679072E+03
       6.040927   7.020130E+01   2.940585E+03
       6.049091   9.623168E+01   4.030943E+03
       6.057254   1.130533E+02   4.735564E+03
       6.065417   1.178324E+02   4.935753E+03
       6.073581   1.111726E+02   4.656788E+03
       6.081744   9.619345E+01   4.029342E+03
       6.089908   7.694699E+01   3.223148E+03
       6.098071   5.720935E+01   2.396379E+03
       6.106235   3.962975E+01   1.660007E+03
       6.114398   2.539128E+01   1.063587E+03
       6.122561   1.450518E+01   6.075914E+02
       6.130725   6.419565E+00   2.689021E+02
       6.138888   5.717467E-01   2.394927E+01
       6.147052  -3.270353E+00  -1.369882E+02
       6.155215  -4.934621E+00  -2.067009E+02
       6.163378  -4.090468E+00  -1.713411E+02
       6.171542  -7.268008E-01  -3.044416E+01
       6.179705   4.415177E+00   1.849425E+02
       6.187869   9.657760E+00   4.045433E+02
       6.196032   1.254522E+01   5.254930E+02
       6.204196   1.067075E+01   4.469755E+02
       6.212359   3.331291E+00   1.395408E+02
       6.220522  -7.100803E+00  -2.974378E+02
       6.228686  -1.586310E+01  -6.644721E+02
       6.236849  -1.844265E+01  -7.725241E+02
       6.245013  -1.292004E+01  -5.411932E+02
       6.253176  -3.930837E-01  -1.646545E+01
       6.261339   1.605110E+01   6.723468E+02
       6.269503   3.250380E+01   1.361516E+03
       6.277666   4.513125E+01   1.890453E+03
       6.285830   5.130281E+01   2.148967E+03
       6.293993   5.073698E+01   2.125265E+03
       6.302156   4.544961E+01   1.903789E+03
       6.310320   3.830256E+01   1.604414E+03
       6.318483   3.152031E+01   1.320320E+03
       6.326647   2.618783E+01   1.096953E+03
       6.334810   2.250783E+01   9.428057E+02
       6.342974   2.021795E+01   8.468873E+02
       6.351137   1.888009E+01   7.908474E+02
       6.359300   1.805576E+01   7.563180E+02
       6.367464   1.744680E+01   7.308099E+02
       6.375627   1.697478E+01   7.110381E+02
       6.383791   1.671085E+01   6.999823E+02
       6.391954   1.671172E+01   7.000189E+02
       6.400117   1.693228E+01   7.092575E+02
       6.408281   1.725545E+01   7.227948E+02
       6.416444   1.754620E+01   7.349733E+02
       6.424608   1.766640E+01   7.400086E+02
       6.432771   1.745527E+01   7.311645E+02
       6.440935   1.669514E+01   6.993245E+02
       6.449098   1.507390E+01   6.314140E+02
       6.457261   1.215173E+01   5.090103E+02
       6.465425   7.353246E+00   3.080121E+02
       6.473588   3.763712E-02   1.576540E+00
       6.481752  -1.025452E+01  -4.295402E+02
       6.489915  -2.326775E+01  -9.746372E+02
       6.498078  -3.727617E+01  -1.561420E+03
       6.506242  -4.869830E+01  -2.039870E+03
       6.514405  -5.318268E+01  -2.227711E+03
       6.522569  -4.837255E+01  -2.026225E+03
       6.530732  -3.603800E+01  -1.509556E+03
       6.538896  -2.094478E+01  -8.773329E+02
       6.547059  -7.725047E+00  -3.235860E+02
       6.555222   9.229170E-01   3.865906E+01
       6.563386   4.165433E+00   1.744813E+02
       6.571549   2.616359E+00   1.095938E+02
       6.579713  -1.857908E+00  -7.782387E+01
       6.587876  -6.543998E+00  -2.741143E+02
       6.596039  -8.728431E+00  -3.656156E+02
       6.604203  -6.678104E+00  -2.797318E+02
       6.612366  -1.512507E-01  -6.335574E+00
       6.620530   9.936242E+00   4.162083E+02
       6.628693   2.232631E+01   9.352022E+02
       6.636857   3.602369E+01   1.508957E+03
       6.645020   5.039404E+01   2.110900E+03
       6.653183   6.473838E+01   2.711755E+03
       6.661347   7.747647E+01   3.245327E+03
       6.669510   8.573500E+01   3.591259E+03
       6.677674   8.647225E+01   3.622141E+03
       6.685837   7.874583E+01   3.298498E+03
       6.694000   6.478049E+01   2.713519E+03
       6.702164   4.855875E+01   2.034024E+03
       6.710327   3.356576E+01   1.405999E+03
       6.718491   2.165824E+01   9.072184E+02
       6.726654   1.320486E+01   5.531238E+02
       6.734817   7.746901E+00   3.245015E+02
       6.742981   4.639751E+00   1.943494E+02
       6.751144   3.392753E+00   1.421153E+02
       6.759308   3.656961E+00   1.531824E+02
       6.767471   5.085481E+00   2.130201E+02
       6.775635   7.292898E+00   3.054842E+02
       6.783798   9.861947E+00   4.130963E+02
       6.791961   1.216967E+01   5.097621E+02
       6.800125   1.298727E+01   5.440093E+02
       6.808288   1.022578E+01   4.283365E+02
       6.816452   1.424656E+00   5.967586E+01
       6.824615  -1.479955E+01  -6.199220E+02
       6.832778  -3.693754E+01  -1.547236E+03
       6.840942  -5.957571E+01  -2.495502E+03
       6.849105  -7.464172E+01  -3.126585E+03
       6.857269  -7.551886E+01  -3.163327E+03
       6.865432  -6.135237E+01  -2.569922E+03
       6.873596  -3.728589E+01  -1.561828E+03
       6.881759  -1.059244E+01  -4.436952E+02
       6.889922   1.317205E+01   5.517497E+02
       6.898086   3.119981E+01   1.306895E+03
       6.906249   4.236267E+01   1.774483E+03
       6.914413   4.612181E+01   1.931946E+03
       6.922576   4.238476E+01   1.775409E+03
       6.930739   3.189642E+01   1.336074E+03
       6.938903   1.638548E+01   6.863535E+02
       6.947066  -1.905730E+00  -7.982703E+01
       6.955230  -2.083439E+01  -8.727091E+02
       6.963393  -3.842738E+01  -1.609642E+03
       6.971557  -5.266119E+01  -2.205867E+03
       6.979720  -6.190725E+01  -2.593165E+03
       6.987883  -6.611718E+01  -2.769510E+03
       6.996047  -6.710867E+01  -2.811041E+03
       7.004210  -6.667627E+01  -2.792929E+03
       7.012374  -6.437416E+01  -2.696499E+03
       7.020537  -5.811304E+01  -2.434233E+03
       7.028700  -4.716405E+01  -1.975603E+03
       7.036864  -3.366826E+01  -1.410293E+03
       7.045027  -2.090287E+01  -8.755773E+02
       7.053191  -1.078608E+01  -4.518062E+02
       7.061354  -3.153009E+00  -1.320730E+02
       7.069518   3.286803E+00   1.376773E+02
       7.077681   9.480349E+00   3.971119E+02
       7.085844   1.496222E+01   6.267361E+02
       7.094008   1.790317E+01   7.499264E+02
       7.102171   1.646252E+01   6.895804E+02
       7.110335   1.047328E+01   4.387038E+02
       7.118498   1.923301E+00   8.056303E+01
       7.126661  -6.132550E+00  -2.568797E+02
       7.134825  -1.115494E+01  -4.672569E+02
       7.142988  -1.218507E+01  -5.104070E+02
       7.151152  -1.004208E+01  -4.206416E+02
       7.159315  -6.668078E+00  -2.793118E+02
       7.167478  -4.026713E+00  -1.686706E+02
       7.175642  -3.218810E+00  -1.348292E+02
       7.183805  -4.285049E+00  -1.794917E+02
       7.191969  -6.648674E+00  -2.784990E+02
       7.200132  -9.633050E+00  -4.035083E+02
       7.208296  -1.252782E+01  -5.247643E+02
       7.216459  -1.432841E+01  -6.001871E+02
       7.224622  -1.368678E+01  -5.733105E+02
       7.232786  -9.295872E+00  -3.893846E+02
       7.240949  -4.210374E-01  -1.763637E+01
       7.249113   1.272776E+01   5.331393E+02
       7.257276   2.869066E+01   1.201791E+03
       7.265439   4.443794E+01   1.861412E+03
       7.273603   5.568439E+01   2.332502E+03
       7.281766   5.867565E+01   2.457800E+03
       7.289930   5.261914E+01   2.204105E+03
       7.298093   4.020704E+01   1.684189E+03
       7.306257   2.534900E+01   1.061816E+03
       7.314420   1.062124E+01   4.449013E+02
       7.322583  -3.013062E+00  -1.262108E+02
       7.330747  -1.479750E+01  -6.198362E+02
       7.338910  -2.345349E+01  -9.824177E+02
       7.347074  -2.791971E+01  -1.169498E+03
       7.355237  -2.832668E+01  -1.186545E+03
       7.363400  -2.608665E+01  -1.092715E+03
       7.371564  -2.312611E+01  -9.687044E+02
       7.379727  -2.098327E+01  -8.789452E+02
       7.387891  -2.037698E+01  -8.535491E+02
       7.396054  -2.127952E+01  -8.913544E+02
       7.404218  -2.325130E+01  -9.739480E+02
       7.412381  -2.587674E+01  -1.083923E+03
       7.420544  -2.911774E+01  -1.219681E+03
       7.428708  -3.331006E+01  -1.395289E+03
       7.436871  -3.870392E+01  -1.621226E+03
       7.445035  -4.477861E+01  -1.875682E+03
       7.453198  -4.976169E+01  -2.084413E+03
       7.461361  -5.090877E+01  -2.132462E+03
       7.469525  -4.586642E+01  -1.921248E+03
       7.477688  -3.437909E+01  -1.440068E+03
       7.485852  -1.886943E+01  -7.904010E+02
       7.494015  -3.557812E+00  -1.490293E+02
       7.502179   6.904695E+00   2.892232E+02
       7.510342   8.776875E+00   3.676449E+02
       7.518505   4.793283E-01   2.007806E+01
       7.526669  -1.694032E+01  -7.095947E+02
       7.534832  -4.039671E+01  -1.692134E+03
       7.542996  -6.526487E+01  -2.733808E+03
       7.551159  -8.530671E+01  -3.573319E+03
       7.559322  -9.356009E+01  -3.919036E+03
       7.567486  -8.527134E+01  -3.571838E+03
       7.575649  -6.092925E+01  -2.552199E+03
       7.583813  -2.634986E+01  -1.103740E+03
       7.591976   1.010452E+01   4.232571E+02
       7.600140   4.042642E+01   1.693378E+03
       7.608303   5.883433E+01   2.464447E+03
       7.616466   6.315772E+01   2.645544E+03
       7.624630   5.514394E+01   2.309864E+03
       7.632793   3.895132E+01   1.631589E+03
       7.640957   1.913797E+01   8.016493E+02
       7.649120  -1.044969E-01  -4.377157E+00
       7.657283  -1.460920E+01  -6.119489E+02
       7.665447  -2.032603E+01  -8.514148E+02
       7.673610  -1.474141E+01  -6.174866E+02
       7.681774   1.425373E+00   5.970589E+01
       7.689937   2.407968E+01   1.008647E+03
       7.698100   4.739060E+01   1.985093E+03
       7.706264   6.598530E+01   2.763986E+03
       7.714427   7.675335E+01   3.215037E+03
       7.722591   7.964961E+01   3.336355E+03
       7.730754   7.700248E+01   3.225473E+03
       7.738918   7.163682E+01   3.000716E+03
       7.747081   6.499436E+01   2.722477E+03
       7.755244   5.656227E+01   2.369275E+03
       7.763408   4.499091E+01   1.884575E+03
       7.771571   2.975262E+01   1.246275E+03
       7.779735   1.174470E+01   4.919607E+02
       7.787898  -7.377830E+00  -3.090418E+02
       7.796061  -2.618207E+01  -1.096712E+03
       7.804225  -4.412595E+01  -1.848344E+03
       7.812388  -6.155838E+01  -2.578551E+03
       7.820552  -7.853481E+01  -3.289658E+03
       7.828715  -9.311896E+01  -3.900558E+03
       7.836879  -1.014724E+02  -4.250464E+03
       7.845042  -1.005594E+02  -4.212222E+03
       7.853205  -9.059478E+01  -3.794825E+03
       7.861369  -7.435191E+01  -3.114445E+03
       7.869532  -5.474620E+01  -2.293203E+03
       7.877696  -3.384602E+01  -1.417739E+03
       7.885859  -1.365361E+01  -5.719210E+02
       7.894022   3.253658E+00   1.362889E+02
       7.902186   1.443093E+01   6.044812E+02
       7.910349   1.915146E+01   8.022144E+02
       7.918513   1.934050E+01   8.101328E+02
       7.926676   1.878658E+01   7.869304E+02
       7.934840   2.134183E+01   8.939645E+02
       7.943003   2.948293E+01   1.234978E+03
       7.951166   4.340837E+01   1.818286E+03
       7.959330   6.027785E+01   2.524913E+03
       7.967493   7.454787E+01   3.122654E+03
       7.975657   8.077826E+01   3.383632E+03
       7.983820   7.724525E+01   3.235642E+03
       7.991983   6.661605E+01   2.790407E+03
       8.000147   5.328486E+01   2.231991E+03
       8.008310   4.057101E+01   1.699435E+03
       8.016474   2.983597E+01   1.249766E+03
       8.024637   2.101104E+01   8.801085E+02
       8.032801   1.345134E+01   5.634484E+02
       8.040964   6.626773E+00   2.775816E+02
       8.049127   5.398461E-01   2.261302E+01
       8.057291  -4.233030E+00  -1.773127E+02
       8.065454  -6.965427E+00  -2.917671E+02
       8.073618  -7.440546E+00  -3.116689E+02
       8.081781  -6.258520E+00  -2.621563E+02
       8.089944  -4.510435E+00  -1.889327E+02
       8.098108  -3.243438E+00  -1.358608E+02
       8.106271  -3.206984E+00  -1.343338E+02
       8.114435  -4.898686E+00  -2.051957E+02
       8.122598  -8.674487E+00  -3.633561E+02
       8.130761  -1.475328E+01  -6.179839E+02
       8.138925  -2.308813E+01  -9.671133E+02
       8.147088  -3.320099E+01  -1.390720E+03
       8.155252  -4.413311E+01  -1.848643E+03
